id	filename	size	sample	sample_target	sample_type	n_type	n_sample
156c6c66-1c1a-4eb6-8c97-63f5cd31d281	C529.TCGA-EJ-A7NH-10A-01D-A33W-08.1_gdc_realn.bam	9400819242	TCGA-EJ-A7NH	10A	blood_normal	1	2
e8704720-17a5-4a8c-898f-81ae31df41a9	C529.TCGA-EJ-A7NJ-10A-01D-A34X-08.1_gdc_realn.bam	11229909836	TCGA-EJ-A7NJ	10A	blood_normal	1	2
f2cef95e-519f-4f3e-b377-73729dd72635	C529.TCGA-EJ-A7NK-10A-01D-A34X-08.1_gdc_realn.bam	8889883619	TCGA-EJ-A7NK	10A	blood_normal	1	2
3d9da9da-b186-4276-bcd9-4f77d7cabb51	C529.TCGA-EJ-A7NM-10A-01D-A33W-08.1_gdc_realn.bam	6888856884	TCGA-EJ-A7NM	10A	blood_normal	1	2
704c9db5-542d-452c-8a8c-e0bef10cd1be	C529.TCGA-EJ-A7NN-10A-01D-A33W-08.1_gdc_realn.bam	8667935140	TCGA-EJ-A7NN	10A	blood_normal	1	2
bf5a27ec-717a-48d1-b6f1-a3ec7f97dc9d	C529.TCGA-EJ-A8FN-10A-01D-A34X-08.1_gdc_realn.bam	9831918363	TCGA-EJ-A8FN	10A	blood_normal	1	2
14b31bc1-51ce-42ae-aba9-904dec1637d9	C529.TCGA-EJ-A8FO-10A-01D-A362-08.1_gdc_realn.bam	9127854505	TCGA-EJ-A8FO	10A	blood_normal	1	2
8dfb1fc3-1bd9-4622-afd0-8d75215bd4f7	C529.TCGA-EJ-A8FP-10A-01D-A362-08.1_gdc_realn.bam	7612282284	TCGA-EJ-A8FP	10A	blood_normal	1	2
7f1b9c00-4d93-4cbb-9f83-58838750189e	C529.TCGA-EJ-A8FS-10A-01D-A34X-08.1_gdc_realn.bam	8031834553	TCGA-EJ-A8FS	10A	blood_normal	1	2
7d4da133-e654-468b-8170-8030284ca2ab	C529.TCGA-EJ-A8FU-10A-01D-A362-08.1_gdc_realn.bam	6213198845	TCGA-EJ-A8FU	10A	blood_normal	1	2
2df1e880-ce37-4bcd-b7d0-a7ba630f6d61	C529.TCGA-EJ-AB20-10A-01D-A41N-08.3_gdc_realn.bam	7973555393	TCGA-EJ-AB20	10A	blood_normal	1	2
1aa8cdcc-0c5c-41e9-9858-5346f77f35f7	C529.TCGA-EJ-AB27-10A-01D-A41N-08.2_gdc_realn.bam	8440639942	TCGA-EJ-AB27	10A	blood_normal	1	2
c1e5841d-6f12-4681-84e0-d5f1868d7536	C499.TCGA-EL-A3CL-10A-01D-A19M-08.2_gdc_realn.bam	8416369598	TCGA-EL-A3CL	10A	blood_normal	1	2
620fd5be-5aaf-44ff-9499-cf56f4b61a0a	C499.TCGA-EL-A3CM-10A-01D-A19M-08.1_gdc_realn.bam	8134749654	TCGA-EL-A3CM	10A	blood_normal	1	2
7ed95d09-fdaf-488c-8424-9a7930ecdd63	C499.TCGA-EL-A3CN-10A-01D-A20C-08.2_gdc_realn.bam	14135772329	TCGA-EL-A3CN	10A	blood_normal	1	2
329f86b4-a8cb-43e5-94b6-c5af585616c9	C499.TCGA-EL-A3CO-10A-01D-A19M-08.1_gdc_realn.bam	10772038654	TCGA-EL-A3CO	10A	blood_normal	1	2
bb4a2278-9ee1-412e-b45e-42f7ff2af198	C499.TCGA-EL-A3CP-10A-01D-A19M-08.4_gdc_realn.bam	7594735485	TCGA-EL-A3CP	10A	blood_normal	1	2
8acaeada-df10-4ccb-8173-c5fc3137e864	C499.TCGA-EL-A3CR-10A-01D-A202-08.1_gdc_realn.bam	9928784216	TCGA-EL-A3CR	10A	blood_normal	1	2
a832f18b-a67d-4d16-b89f-a23a19f77097	C499.TCGA-EL-A3CS-10A-01D-A19M-08.1_gdc_realn.bam	8865884122	TCGA-EL-A3CS	10A	blood_normal	1	2
db9ac406-11a9-49a7-a18e-a097f233b614	C499.TCGA-EL-A3CT-10A-01D-A202-08.1_gdc_realn.bam	11372221227	TCGA-EL-A3CT	10A	blood_normal	1	2
45b6284e-41ce-4176-98ed-c0d3c79bcfa8	C499.TCGA-EL-A3CU-10A-01D-A19M-08.1_gdc_realn.bam	7752730918	TCGA-EL-A3CU	10A	blood_normal	1	2
c0af1527-dfd1-4eb8-bf34-09592301d4c3	C499.TCGA-EL-A3CV-10A-01D-A19M-08.3_gdc_realn.bam	8326775582	TCGA-EL-A3CV	10A	blood_normal	1	2
a2b11391-a4d6-4623-81d9-890422960fd4	C499.TCGA-EL-A3CW-10A-01D-A19M-08.2_gdc_realn.bam	10126415906	TCGA-EL-A3CW	10A	blood_normal	1	2
a79f46a4-4cbd-4640-ac44-69eea1094a21	C499.TCGA-EL-A3CX-10A-01D-A19M-08.4_gdc_realn.bam	9575101006	TCGA-EL-A3CX	10A	blood_normal	1	2
c80051c1-1870-4f94-942f-d5d4ae568d83	C499.TCGA-EL-A3CY-10A-01D-A19M-08.1_gdc_realn.bam	8876581279	TCGA-EL-A3CY	10A	blood_normal	1	2
1c8c42fd-da50-4637-ab08-e6f9a11c8d55	C499.TCGA-EL-A3CZ-10A-01D-A19M-08.1_gdc_realn.bam	8785552042	TCGA-EL-A3CZ	10A	blood_normal	1	2
8a033fa7-ffd0-4984-89ad-6683a4264901	C499.TCGA-EL-A3D0-10A-01D-A202-08.1_gdc_realn.bam	9514650048	TCGA-EL-A3D0	10A	blood_normal	1	2
11f31bbc-d93c-41d4-b739-bc27eee1add4	C499.TCGA-EL-A3D1-10A-01D-A19M-08.4_gdc_realn.bam	9300282458	TCGA-EL-A3D1	10A	blood_normal	1	2
5467e797-1ae4-48b3-854e-435b81bea8fb	C499.TCGA-EL-A3D4-10A-01D-A19M-08.4_gdc_realn.bam	8729022381	TCGA-EL-A3D4	10A	blood_normal	1	2
7cc44e02-6eff-489e-9998-d768e7b41938	C499.TCGA-EL-A3D5-10A-01D-A202-08.1_gdc_realn.bam	11436918877	TCGA-EL-A3D5	10A	blood_normal	1	2
16d7726f-5a58-4aac-801b-4f874513180f	C499.TCGA-EL-A3D6-10A-01D-A202-08.1_gdc_realn.bam	11322585088	TCGA-EL-A3D6	10A	blood_normal	1	2
f0640f45-c9de-470e-abba-b18dcf8bd1a5	C499.TCGA-EL-A3GO-10A-01D-A202-08.1_gdc_realn.bam	10796015936	TCGA-EL-A3GO	10A	blood_normal	1	2
64cbd274-d766-4bc2-9fb8-9b146869376f	C499.TCGA-EL-A3GP-10A-01D-A202-08.1_gdc_realn.bam	11207999033	TCGA-EL-A3GP	10A	blood_normal	1	2
4179e6a5-e581-43d4-9e46-429fea73502a	C499.TCGA-EL-A3GQ-10A-01D-A202-08.1_gdc_realn.bam	8457052350	TCGA-EL-A3GQ	10A	blood_normal	1	2
c350f1e3-7dcc-4a23-9162-819f883814b6	C499.TCGA-EL-A3GR-10A-01D-A202-08.1_gdc_realn.bam	11276807130	TCGA-EL-A3GR	10A	blood_normal	1	2
35c3d473-3d39-486f-88bb-e72b2661abdb	C499.TCGA-EL-A3GS-10A-01D-A20C-08.2_gdc_realn.bam	19589542158	TCGA-EL-A3GS	10A	blood_normal	1	2
331b70df-8760-4f23-8c8b-ed6bcd29b561	C499.TCGA-EL-A3GV-10A-01D-A21A-08.2_gdc_realn.bam	13426212336	TCGA-EL-A3GV	10A	blood_normal	1	2
b51d9050-a046-4948-9f83-d60bcdfd9794	C499.TCGA-EL-A3GW-10A-01D-A202-08.1_gdc_realn.bam	9636263481	TCGA-EL-A3GW	10A	blood_normal	1	2
9b12a57a-b069-4fe7-8e61-a6cc6f7ec88c	C499.TCGA-EL-A3GX-10A-01D-A202-08.1_gdc_realn.bam	12800011574	TCGA-EL-A3GX	10A	blood_normal	1	2
0ed8cf46-1728-4e65-950e-06011739d916	C499.TCGA-EL-A3GY-10A-01D-A202-08.1_gdc_realn.bam	11001555056	TCGA-EL-A3GY	10A	blood_normal	1	2
78254606-559c-48e9-a928-36e93a16c393	C499.TCGA-EL-A3H3-10A-01D-A202-08.1_gdc_realn.bam	9784480939	TCGA-EL-A3H3	10A	blood_normal	1	2
83fafe1f-fded-4ab5-9a97-c68672d13d8b	C499.TCGA-EL-A3H4-10A-01D-A202-08.1_gdc_realn.bam	11884427484	TCGA-EL-A3H4	10A	blood_normal	1	2
0283e23f-56b8-4362-829a-1b04815b0734	C499.TCGA-EL-A3H5-10A-01D-A202-08.1_gdc_realn.bam	11614335483	TCGA-EL-A3H5	10A	blood_normal	1	2
a87f84e5-7bdb-4b7d-8d81-a763c49dee94	C499.TCGA-EL-A3H8-10A-01D-A20C-08.2_gdc_realn.bam	11571308855	TCGA-EL-A3H8	10A	blood_normal	1	2
e966c426-00d8-408d-aac2-07d8db906f61	C499.TCGA-EL-A4KG-10A-01D-A25A-08.5_gdc_realn.bam	5814888997	TCGA-EL-A4KG	10A	blood_normal	1	2
35ffa9e7-ccac-4576-809e-020c92010a06	C499.TCGA-EL-A4KH-10A-01D-A25A-08.5_gdc_realn.bam	7322512304	TCGA-EL-A4KH	10A	blood_normal	1	2
e2f319b3-402d-47b2-b9aa-f9308da34737	C499.TCGA-EL-A4KI-10A-01D-A25A-08.5_gdc_realn.bam	7135027409	TCGA-EL-A4KI	10A	blood_normal	1	2
56f7908f-ce6c-4d15-9d3a-8e922a482823	C499.TCGA-EM-A1CS-10A-01D-A13W-08.5_gdc_realn.bam	16315434431	TCGA-EM-A1CS	10A	blood_normal	1	2
8b0a1e55-e1e8-454d-9b5b-92b5e0a59e8f	C499.TCGA-EM-A1CT-10A-01D-A13W-08.3_gdc_realn.bam	17111557518	TCGA-EM-A1CT	10A	blood_normal	1	2
444b8340-2cff-47f0-995e-cee42a8476bc	C499.TCGA-EM-A1CU-10A-02D-A13W-08.3_gdc_realn.bam	15533044849	TCGA-EM-A1CU	10A	blood_normal	1	2
0e3daa1e-6a59-47fc-affe-b2178c5d913a	C499.TCGA-EM-A1CV-10A-01D-A13W-08.4_gdc_realn.bam	13412700997	TCGA-EM-A1CV	10A	blood_normal	1	2
8f4e064f-2265-46e2-858b-716fa2f7cd8a	C499.TCGA-EM-A1CW-10A-01D-A13W-08.3_gdc_realn.bam	15481064553	TCGA-EM-A1CW	10A	blood_normal	1	2
a254bb7b-0f9c-4995-b22e-deb12a525aca	C499.TCGA-EM-A1YA-10A-01D-A14W-08.3_gdc_realn.bam	9082007773	TCGA-EM-A1YA	10A	blood_normal	1	2
b1c1abec-d85e-41a3-ae7f-3b6a93174ada	C499.TCGA-EM-A1YB-10A-01D-A14W-08.3_gdc_realn.bam	8535959209	TCGA-EM-A1YB	10A	blood_normal	1	2
01e10a41-5abc-42d1-81d8-ac4528df85e7	C499.TCGA-EM-A22I-10A-01D-A17V-08.1_gdc_realn.bam	12708388050	TCGA-EM-A22I	10A	blood_normal	1	2
7ac24586-0ca7-490c-be0b-02511c31cd7d	C499.TCGA-EM-A22J-10A-01D-A17V-08.1_gdc_realn.bam	12546840110	TCGA-EM-A22J	10A	blood_normal	1	2
7f5b4482-47da-4b81-83d0-ff02247b853d	C499.TCGA-EM-A22K-10A-01D-A17V-08.1_gdc_realn.bam	8791825077	TCGA-EM-A22K	10A	blood_normal	1	2
8120def8-522e-45ac-9414-9e32a37135bd	C499.TCGA-EM-A22L-10A-01D-A17V-08.1_gdc_realn.bam	7455715137	TCGA-EM-A22L	10A	blood_normal	1	2
23c590d4-0497-462d-a45e-5a3f07113173	C499.TCGA-EM-A22M-10A-01D-A17V-08.1_gdc_realn.bam	8152112521	TCGA-EM-A22M	10A	blood_normal	1	2
5cfa6a7e-8e04-4115-a683-cd2c85fc8ce6	C499.TCGA-EM-A22N-10A-01D-A17V-08.1_gdc_realn.bam	8680769920	TCGA-EM-A22N	10A	blood_normal	1	2
a73cec81-c434-421f-8caa-96d1a49faa36	C499.TCGA-EM-A22O-10A-01D-A17V-08.1_gdc_realn.bam	15214956390	TCGA-EM-A22O	10A	blood_normal	1	2
49e4b4bb-46c2-4763-bb16-2939e7de3924	C499.TCGA-EM-A22P-10A-01D-A19M-08.2_gdc_realn.bam	8931532393	TCGA-EM-A22P	10A	blood_normal	1	2
eebee7aa-88be-45f7-b89a-92f96d4e8121	C499.TCGA-EM-A22Q-10A-01D-A17V-08.1_gdc_realn.bam	10852642739	TCGA-EM-A22Q	10A	blood_normal	1	2
399eb8a4-0454-4c2e-a79f-75ce0e119fbc	C499.TCGA-EM-A2CJ-10A-01D-A17V-08.1_gdc_realn.bam	8973867046	TCGA-EM-A2CJ	10A	blood_normal	1	2
ef649d71-2dd5-460a-8e5c-9deb98dd063a	C499.TCGA-EM-A2CK-10A-01D-A17V-08.1_gdc_realn.bam	8504529639	TCGA-EM-A2CK	10A	blood_normal	1	2
d024a4eb-8ca3-4083-8109-fc29ae893931	C499.TCGA-EM-A2CL-10A-01D-A17V-08.1_gdc_realn.bam	12788863683	TCGA-EM-A2CL	10A	blood_normal	1	2
05dec05b-a681-46d9-868d-8b42d1af73b9	C499.TCGA-EM-A2CM-10A-01D-A17V-08.1_gdc_realn.bam	11404522171	TCGA-EM-A2CM	10A	blood_normal	1	2
300b0647-6f46-498b-9689-9fa032b6c395	C499.TCGA-EM-A2CN-10B-01D-A19M-08.2_gdc_realn.bam	7794253095	TCGA-EM-A2CN	10B	blood_normal	1	2
aed58b2c-3cbb-4c80-887c-4381b6ecca3e	C499.TCGA-EM-A2CO-10A-01D-A19M-08.1_gdc_realn.bam	8923530622	TCGA-EM-A2CO	10A	blood_normal	1	2
c9829174-23bd-4ea4-b83e-deb1c00c4052	C499.TCGA-EM-A2CP-10A-01D-A17V-08.1_gdc_realn.bam	5960591744	TCGA-EM-A2CP	10A	blood_normal	1	2
2b498d04-501c-4a27-b6fc-a57549c3b9ec	C499.TCGA-EM-A2CQ-10A-01D-A17V-08.1_gdc_realn.bam	10378491350	TCGA-EM-A2CQ	10A	blood_normal	1	2
cb7323c8-a456-4971-9e56-dddb3bf5aafb	C499.TCGA-EM-A2CR-10A-01D-A17V-08.1_gdc_realn.bam	7802247762	TCGA-EM-A2CR	10A	blood_normal	1	2
7eb7a07d-4be7-4d76-9be9-684f55d98180	C499.TCGA-EM-A2CS-10A-01D-A19M-08.1_gdc_realn.bam	8371667554	TCGA-EM-A2CS	10A	blood_normal	1	2
9359504a-9867-4ef9-993a-bc2f290ef49a	C499.TCGA-EM-A2CT-10A-01D-A17V-08.1_gdc_realn.bam	7430679369	TCGA-EM-A2CT	10A	blood_normal	1	2
db9adbad-c4bc-4f10-8bed-e3045f7cefe2	C499.TCGA-EM-A2CU-10A-01D-A17V-08.1_gdc_realn.bam	10383837961	TCGA-EM-A2CU	10A	blood_normal	1	2
d30297d1-f238-4ea2-a2e5-3cf84ff3eb75	C499.TCGA-EM-A2OV-10A-01D-A202-08.1_gdc_realn.bam	11403139433	TCGA-EM-A2OV	10A	blood_normal	1	2
367a1272-0292-4044-8c2f-29662e45a21a	C499.TCGA-EM-A2OW-10A-01D-A202-08.1_gdc_realn.bam	11697768497	TCGA-EM-A2OW	10A	blood_normal	1	2
1b875661-1434-4aee-adfb-71a21ed626c9	C499.TCGA-EM-A2OX-10A-01D-A202-08.1_gdc_realn.bam	12599208435	TCGA-EM-A2OX	10A	blood_normal	1	2
e4a17b44-a411-4834-a2ed-e04e6499f387	C499.TCGA-EM-A2OY-10A-01D-A202-08.1_gdc_realn.bam	11616009969	TCGA-EM-A2OY	10A	blood_normal	1	2
2059de05-ac52-4d53-a422-5826f8e6beab	C499.TCGA-EM-A2OZ-10A-01D-A202-08.2_gdc_realn.bam	11011229282	TCGA-EM-A2OZ	10A	blood_normal	1	2
adfd9285-3aa4-4fcf-a80d-69bbaaebd540	C499.TCGA-EM-A2P0-10A-01D-A202-08.1_gdc_realn.bam	11515845451	TCGA-EM-A2P0	10A	blood_normal	1	2
2474e229-4c0b-412e-88d3-459d970d79c5	C499.TCGA-EM-A2P1-10A-01D-A202-08.1_gdc_realn.bam	9284949776	TCGA-EM-A2P1	10A	blood_normal	1	2
86aed021-8ae5-4ddb-a4e3-5e67fa600e0b	C499.TCGA-EM-A2P2-10A-01D-A202-08.1_gdc_realn.bam	12027238462	TCGA-EM-A2P2	10A	blood_normal	1	2
df06fd84-8151-44ba-a635-732e34d69ef1	C499.TCGA-EM-A2P3-10A-01D-A202-08.1_gdc_realn.bam	14832953068	TCGA-EM-A2P3	10A	blood_normal	1	2
224c5d98-dd69-4f1f-81d3-cc4e22589109	C499.TCGA-EM-A3AI-10A-01D-A202-08.1_gdc_realn.bam	11149388082	TCGA-EM-A3AI	10A	blood_normal	1	2
264c410d-ec23-4ae3-ac4f-9828425c619f	C499.TCGA-EM-A3AJ-10A-01D-A202-08.1_gdc_realn.bam	11556146936	TCGA-EM-A3AJ	10A	blood_normal	1	2
69d24441-00a7-428b-b3ca-6d53876bd34b	C499.TCGA-EM-A3AK-10A-01D-A202-08.1_gdc_realn.bam	10348141106	TCGA-EM-A3AK	10A	blood_normal	1	2
51fbeb97-da5e-4b3e-bba5-846eb6f49809	C499.TCGA-EM-A3AL-10A-01D-A202-08.1_gdc_realn.bam	9361433270	TCGA-EM-A3AL	10A	blood_normal	1	2
3c93ff39-d726-4a19-aaf9-778034ac9324	C499.TCGA-EM-A3AN-10A-01D-A202-08.1_gdc_realn.bam	11098712511	TCGA-EM-A3AN	10A	blood_normal	1	2
a54dff6a-a5f4-4454-82b5-35deceb27ffb	C499.TCGA-EM-A3AO-10A-01D-A202-08.1_gdc_realn.bam	10096483364	TCGA-EM-A3AO	10A	blood_normal	1	2
fc3568cb-5407-4b03-aa5a-a5fcadb44519	C499.TCGA-EM-A3AP-10A-01D-A20C-08.2_gdc_realn.bam	7080497992	TCGA-EM-A3AP	10A	blood_normal	1	2
3241ac22-ec4e-4030-a355-dccd6b828d89	C499.TCGA-EM-A3AQ-10A-01D-A20C-08.2_gdc_realn.bam	17618733084	TCGA-EM-A3AQ	10A	blood_normal	1	2
d05328fb-8106-467f-b332-dd27254ca145	C499.TCGA-EM-A3AR-10A-01D-A20C-08.2_gdc_realn.bam	14960285247	TCGA-EM-A3AR	10A	blood_normal	1	2
2f3fc18b-35bb-450c-b8d0-efb20b067035	C499.TCGA-EM-A3FJ-10A-01D-A21A-08.2_gdc_realn.bam	14115864047	TCGA-EM-A3FJ	10A	blood_normal	1	2
2b526d78-04b5-4d21-91a0-7506fdb12bcc	C499.TCGA-EM-A3FK-10A-01D-A21A-08.2_gdc_realn.bam	12028959136	TCGA-EM-A3FK	10A	blood_normal	1	2
30dbe1e4-51cb-4c98-ab33-a101e3ef9c1f	C499.TCGA-EM-A3FL-10A-01D-A21A-08.2_gdc_realn.bam	12821375711	TCGA-EM-A3FL	10A	blood_normal	1	2
62154104-69d7-412d-8faf-abf8e705f9dc	C499.TCGA-EM-A3FM-10A-01D-A21A-08.2_gdc_realn.bam	14074021286	TCGA-EM-A3FM	10A	blood_normal	1	2
13a7eb33-baa8-4e7b-ab09-02043a4b2241	C499.TCGA-EM-A3FN-10A-01D-A21A-08.2_gdc_realn.bam	12678484656	TCGA-EM-A3FN	10A	blood_normal	1	2
09dd0fa3-f9e5-4ae9-8bdd-be0d77f7d993	C499.TCGA-EM-A3FO-10A-01D-A21A-08.2_gdc_realn.bam	12345176648	TCGA-EM-A3FO	10A	blood_normal	1	2
ed9d7a16-e374-4031-a01a-1ff570df4ed1	C499.TCGA-EM-A3FP-10A-01D-A21A-08.2_gdc_realn.bam	12658862066	TCGA-EM-A3FP	10A	blood_normal	1	2
d0eb497f-c6ac-4b6e-9b8f-42eb75561f66	C499.TCGA-EM-A3FQ-10A-01D-A21A-08.2_gdc_realn.bam	14995793240	TCGA-EM-A3FQ	10A	blood_normal	1	2
ab28b5ee-c485-4f8d-bf52-23bae9713e37	C499.TCGA-EM-A3FR-10A-01D-A21Z-08.2_gdc_realn.bam	12093126579	TCGA-EM-A3FR	10A	blood_normal	1	2
b0e6f032-8cda-47a1-9c09-cf5c04f77998	C499.TCGA-EM-A3O3-10A-01D-A21Z-08.2_gdc_realn.bam	14779724589	TCGA-EM-A3O3	10A	blood_normal	1	2
2fe25327-4201-4129-87f5-3431ee55f88a	C499.TCGA-EM-A3O6-10A-01D-A21Z-08.2_gdc_realn.bam	12250015401	TCGA-EM-A3O6	10A	blood_normal	1	2
d1e654f3-57c8-4bd0-8bd0-2b00bccc8f69	C499.TCGA-EM-A3O7-10A-01D-A21Z-08.2_gdc_realn.bam	13914208552	TCGA-EM-A3O7	10A	blood_normal	1	2
9b516387-0241-49c9-93fa-b25dd4b80574	C499.TCGA-EM-A3O8-10A-01D-A21Z-08.2_gdc_realn.bam	14106045055	TCGA-EM-A3O8	10A	blood_normal	1	2
56cfc301-3f4d-4f80-acf6-e32aae73d5cf	C499.TCGA-EM-A3O9-10A-01D-A21Z-08.2_gdc_realn.bam	12869566570	TCGA-EM-A3O9	10A	blood_normal	1	2
48717547-6aee-4777-a920-ea4258d73c10	C499.TCGA-EM-A3OA-10A-01D-A21Z-08.2_gdc_realn.bam	13441988820	TCGA-EM-A3OA	10A	blood_normal	1	2
b863b135-0bd1-42f4-8c06-5468e68bf28f	C499.TCGA-EM-A3OB-10A-01D-A21Z-08.2_gdc_realn.bam	13358780151	TCGA-EM-A3OB	10A	blood_normal	1	2
78249198-fad2-4a83-b37b-1e2665f2f235	C499.TCGA-EM-A3SU-10A-01D-A22Z-08.6_gdc_realn.bam	5836319105	TCGA-EM-A3SU	10A	blood_normal	1	2
1ec98c4a-09c5-4e91-a662-72dc2f177360	C499.TCGA-EM-A3SX-10A-01D-A22Z-08.6_gdc_realn.bam	5398214510	TCGA-EM-A3SX	10A	blood_normal	1	2
31897f6f-1ef7-4e45-bef2-a6affebbc8b6	C499.TCGA-EM-A3SY-10A-01D-A22Z-08.8_gdc_realn.bam	5823981130	TCGA-EM-A3SY	10A	blood_normal	1	2
c714e311-526b-479a-aeaa-c19d10a3e66a	C499.TCGA-EM-A3SZ-10A-01D-A22Z-08.3_gdc_realn.bam	6981399594	TCGA-EM-A3SZ	10A	blood_normal	1	2
f9e5487c-c624-4832-a8c6-234273382d32	C499.TCGA-EM-A4FF-10A-01D-A25A-08.6_gdc_realn.bam	10288540675	TCGA-EM-A4FF	10A	blood_normal	1	2
59ac95a8-36c8-4c31-b5e0-c8137236715a	C499.TCGA-EM-A4FH-10A-01D-A25A-08.5_gdc_realn.bam	6587202715	TCGA-EM-A4FH	10A	blood_normal	1	2
39d68fe7-89d8-4a8d-bdae-f6bf4baef89a	C499.TCGA-EM-A4FK-10A-01D-A25A-08.5_gdc_realn.bam	4646390237	TCGA-EM-A4FK	10A	blood_normal	1	2
c58776b8-ab8e-4490-b438-3db6aa66c9ab	C499.TCGA-EM-A4FM-10A-01D-A25A-08.5_gdc_realn.bam	5828886776	TCGA-EM-A4FM	10A	blood_normal	1	2
36b3afbe-578a-49ac-a9ce-cd89fd61d421	C499.TCGA-EM-A4FN-10A-01D-A25A-08.5_gdc_realn.bam	7112047776	TCGA-EM-A4FN	10A	blood_normal	1	2
bd650352-5ad8-49cb-b215-83b6099f1007	C499.TCGA-EM-A4FO-10A-01D-A25A-08.5_gdc_realn.bam	6818444941	TCGA-EM-A4FO	10A	blood_normal	1	2
31eca845-206f-47c0-a48d-6f9207f5e274	C499.TCGA-EM-A4FQ-10A-01D-A25A-08.5_gdc_realn.bam	7118230414	TCGA-EM-A4FQ	10A	blood_normal	1	2
f9db8ed2-d1ac-4d2b-849f-13019a96655a	C499.TCGA-EM-A4FR-10A-01D-A25A-08.5_gdc_realn.bam	6083960280	TCGA-EM-A4FR	10A	blood_normal	1	2
499fad74-f2c4-4532-ad26-31a1b2521d7a	C499.TCGA-EM-A4FU-10A-01D-A25A-08.4_gdc_realn.bam	7687829176	TCGA-EM-A4FU	10A	blood_normal	1	2
3f52127e-e6c4-46b4-97ea-039d36aff23d	C499.TCGA-EM-A4FV-10A-01D-A25A-08.4_gdc_realn.bam	5238597943	TCGA-EM-A4FV	10A	blood_normal	1	2
b531f24a-b096-444c-b87f-1d0716ab966a	C499.TCGA-EM-A4G1-10A-01D-A25A-08.4_gdc_realn.bam	6070209210	TCGA-EM-A4G1	10A	blood_normal	1	2
7abd19b5-5f08-4906-8f8a-204eac3415ca	TCGA-EP-A12J-10A-01D-A12Z-10_Illumina_gdc_realn.bam	16162332407	TCGA-EP-A12J	10A	blood_normal	1	2
156f6239-90d1-4c99-9dce-cfba83554fab	TCGA-EP-A26S-10A-01D-A16V-10_Illumina_gdc_realn.bam	25592937743	TCGA-EP-A26S	10A	blood_normal	1	2
3348df27-2435-4401-8e0c-d80a9de265b2	TCGA-EP-A2KA-10A-01D-A183-10_Illumina_gdc_realn.bam	21849760467	TCGA-EP-A2KA	10A	blood_normal	1	2
fc2bc8c8-2c1c-4fc2-89c5-719bc9b38118	TCGA-EP-A2KB-10A-01D-A183-10_Illumina_gdc_realn.bam	21201238427	TCGA-EP-A2KB	10A	blood_normal	1	2
0198bdcd-b4d5-4b89-8ad5-a85a2d38d828	TCGA-EP-A2KC-10A-01D-A20W-10_Illumina_gdc_realn.bam	13436843650	TCGA-EP-A2KC	10A	blood_normal	1	2
b8017b86-bef5-436e-9e44-825095e56631	TCGA-EP-A3JL-10A-01D-A20W-10_Illumina_gdc_realn.bam	13249238768	TCGA-EP-A3JL	10A	blood_normal	1	2
a8d6ff32-209c-4dd8-9419-d3f7cfdf2db0	TCGA-EP-A3RK-10A-01D-A22F-10_Illumina_gdc_realn.bam	10427362145	TCGA-EP-A3RK	10A	blood_normal	1	2
a7996974-1a4b-48ef-a488-7e745ef5f94c	C440.TCGA-EQ-5647-10A-01D-1600-08.6_gdc_realn.bam	17534445977	TCGA-EQ-5647	10A	blood_normal	1	2
a9cc299c-ad59-4b5a-84fc-dbf82400383e	C440.TCGA-EQ-8122-10A-01D-2341-08.9_gdc_realn.bam	17546873817	TCGA-EQ-8122	10A	blood_normal	1	2
5ecd3984-bfa1-43a8-a168-a852522be4b0	C440.TCGA-EQ-A4SO-10A-01D-A25E-08.2_gdc_realn.bam	20952259519	TCGA-EQ-A4SO	10A	blood_normal	1	2
a13118ab-56b4-44ad-b272-85f006ae630e	C828.TCGA-ER-A194-10A-01D-A199-08.2_gdc_realn.bam	9043909634	TCGA-ER-A194	10A	blood_normal	1	2
6169f6de-a92d-48fe-96af-976f97e08b7c	C828.TCGA-ER-A196-10A-01D-A199-08.3_gdc_realn.bam	9794937829	TCGA-ER-A196	10A	blood_normal	1	2
a3eaceb4-a5eb-4b0a-9f9b-6118b842d745	C828.TCGA-ER-A19K-10A-01D-A199-08.2_gdc_realn.bam	9239666350	TCGA-ER-A19K	10A	blood_normal	1	2
252f696a-3204-4db4-b4a5-8aed45445100	C828.TCGA-ER-A19T-10A-01D-A19A-08.3_gdc_realn.bam	11551133786	TCGA-ER-A19T	10A	blood_normal	1	2
d5d2e856-4e39-446d-bac2-11734c0f7601	C828.TCGA-ER-A2NB-10A-01D-A198-08.3_gdc_realn.bam	6114616465	TCGA-ER-A2NB	10A	blood_normal	1	2
9b84828b-fb4f-4b31-bf07-62d333089f92	C828.TCGA-ER-A2NF-10A-01D-A19A-08.3_gdc_realn.bam	10482214829	TCGA-ER-A2NF	10A	blood_normal	1	2
96faf47b-8d6c-42f6-b7e9-e5361b12212f	C828.TCGA-ER-A42H-10A-01D-A24R-08.3_gdc_realn.bam	10229917426	TCGA-ER-A42H	10A	blood_normal	1	2
dfc16274-3ea8-487d-9bde-e2964f3c1fb8	C499.TCGA-ET-A25G-10A-01D-A16O-08.2_gdc_realn.bam	11799130937	TCGA-ET-A25G	10A	blood_normal	1	2
